,content,polarity
1294,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  Falso anonymous en GUATEMALA call center de #narcopolitica UNE http…,0
1295,RT @MafiaSandraUNE: #ReformaTributaria #SFImpuestos  ALERTA GT : 27/4/2015 EDUARDO RAMIREZ EXTORSION-VANDALISMO #1561 @PNCdeGuatemala https…,1
1296,"Elos respetan la libre expresión"" dicen,   ¿CALLANDO LA CORRUPCIÓN?  #SfImpuestos #ReformaTributaria #Anonymous https://t.co/33V07Ccfds",0
1297,"RT @Anon_Protect: ¿Cómo queremos reformar? Los impuestos alcanzan, pero se los roban los corrúptos #ReformaTributaria #SfImpuestos https://…",1
1298,"RT @Anon_Protect: ""No soy corrúpto, ladrón ni Testaferro de ST No lavo dinero"" Att Juancarloslobo6  #ReformaTributaria #SfImpuestos https:/…",0
1299,#ReformaTributaria el debate en #Alas10pm @CanalAntigua https://t.co/klYa4AqKgS,0
1300,"RT @Anon_Protect: ""No soy corrúpto, ladrón ni Testaferro de ST No lavo dinero"" Att Juancarloslobo6  #ReformaTributaria #SfImpuestos https:/…",0
1301,"""No soy corrúpto, ladrón ni Testaferro de ST No lavo dinero"" Att Juancarloslobo6  #ReformaTributaria #SfImpuestos https://t.co/3yKsDMyRtn",0
1302,“Dolor de bolsillo: Más impuestos y aún no sabemos de los ricos o evasores” by @Edinson_Fonseca #reformatributaria  https://t.co/binOOF8rV4,0
1303,RT @Anon_Protect: Siempre pueblo de Guatemala rechazó colectivo vendido incluso con HT 》   #Anonymous #ReformaTributaria #SfImpuestos https…,0
1304,"RT @Anon_Protect: ¿Cómo queremos reformar? Los impuestos alcanzan, pero se los roban los corrúptos #ReformaTributaria #SfImpuestos https://…",1
1305,Siempre pueblo de Guatemala rechazó colectivo vendido incluso con HT 》   #Anonymous #ReformaTributaria #SfImpuestos https://t.co/U7cv53WKCq,0
1306,#ReformaTributaria #SFImpuestos  ALERTA GT : 27/4/2015 EDUARDO RAMIREZ EXTORSION-VANDALISMO #1561 @PNCdeGuatemala https://t.co/m6bPfv6fJy,1
1307,#ReformaTributaria #DictaLordSeRetira #SFImpuestos  Falso anonymous en GUATEMALA call center de #narcopolitica UNE https://t.co/soNQboA3dn,0
1308,#ReformaTributaria #DictaLordSeRetira #SFImpuestos  FALSO AN0NYMOUSGT EN 4 IMAGENES ...ALERTA PUEBLO DE GUATEMALA!! https://t.co/mbS562hif6,1
1309,La #ReformaTributaria será dialogada con el Congreso ¿Qué puede cambiar en ese proceso? @CanalAntigua @jimmymoralesgt @MarioTaracena,1
1310,"#ReformaTributaria q propone regresar al modelo anterior, o sea no habrá avance, lo peor es q son los mismos asesores del2012 @CanalAntigua",0
1311,"RT @Marjorievonahn: #ReformaTributaria No se aumentará el IVA, pero regresan las planillas https://t.co/iDp6e9ZNb6 via @CanalAntigua #Diari…",0
1312,RT @Marjorievonahn: #ReformaTributaria ¿Cómo se puede recuperar la moral tributaria? @SATGT @foppaguate @MinFinGT @krismacastillo @edgar_or…,1
1313,"@sergioquiroz330 Gracias por su mensaje, recuerde usar la etiqueta de la noche #ReformaTributaria",1
1314,"#ReformaTributaria No se aumentará el IVA, pero regresan las planillas https://t.co/iDp6e9ZNb6 via @CanalAntigua #DiarioDigital",0
1315,#ReformaTributaria ¿Cómo se puede recuperar la moral tributaria? @SATGT @foppaguate @MinFinGT @krismacastillo @edgar_ortizgt  @CanalAntigua,1
1316,"¿Cómo queremos reformar? Los impuestos alcanzan, pero se los roban los corrúptos #ReformaTributaria #SfImpuestos https://t.co/tbcoJX8Ta7",0
1317,RT @Marjorievonahn: #ReformaTributaria ¿Estamos ante una propuesta de fortalecimiento tributario o de reforma? @CanalAntigua  @edgar_ortizg…,1
1318,#ReformaTributaria ¿Estamos ante una propuesta de fortalecimiento tributario o de reforma? @CanalAntigua  @edgar_ortizgt @krismacastillo,1
1319,@MinHacienda debió realizar la #ReformaTributaria en Jun o Jul. Ahira tendrá que compartir tiempo de acción con #PlebiscitoPorLaPaz .,1
1320,Si comunidades internacionales financian postconflicto sería un 5%. El país necesita más recaudo o mejor recaudo. #reformatributaria,0
1321,La #ReformaTributaria es la misma canción de cada 4años impuesta no propuesta con sus escenarios económicos proyectados que la respalden.,0
1322,RT @CanalAntigua: .@Marjorievonahn le espera con @edgar_ortizgt y @krismacastillo para el análisis de #ReformaTributaria ¡Participe! https:…,1
1323,.@Marjorievonahn le espera con @edgar_ortizgt y @krismacastillo para el análisis de #ReformaTributaria ¡Participe! https://t.co/4l9tBQVRVd,1
1324,RT @claverogattini: Igual que la #ReformaTributaria  ???? https://t.co/LYbOzw2p2m,1
1325,RT @claverogattini: Igual que la #ReformaTributaria  ???? https://t.co/LYbOzw2p2m,1
1326,Igual que la #ReformaTributaria  ???? https://t.co/LYbOzw2p2m,0
1327,"Y al igual que en la #reformatributaria, se nos traspasará el costo https://t.co/wyRdRVksNW",1
1328,RT @PatricioAlarco2: Otra #ReformaTributaria afectaría gravemente al comercio y reduciría el empleo https://t.co/1XtVgTJ2Ub,1
1329,RT @pulzo: 4 cambios que (fijo) entrarán en la próxima #reformatributaria https://t.co/iOswk5Ycae https://t.co/RONTOvGf0V,1
1330,"Uffffff en unos cuantos meses, Mode: #ReformaTributaria https://t.co/N4ER9XHt0y",0
1331,RT @JusTributaria: Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1332,Se viene la #ReformaTributaria pa pagarle a Teodora https://t.co/Kul4qURzbv,0
1333,RT @pulzo: 4 cambios que (fijo) entrarán en la próxima #reformatributaria https://t.co/iOswk5Ycae https://t.co/RONTOvGf0V,1
1334,RT @pulzo: 4 cambios que (fijo) entrarán en la próxima #reformatributaria https://t.co/iOswk5Ycae https://t.co/RONTOvGf0V,1
1335,RT @pulzo: 4 cambios que (fijo) entrarán en la próxima #reformatributaria https://t.co/iOswk5Ycae https://t.co/RONTOvGf0V,1
1336,4 cambios que (fijo) entrarán en la próxima #reformatributaria https://t.co/iOswk5Ycae https://t.co/RONTOvGf0V,1
1337,#ReformaTributaria en #Colombia: más allá de Bogotá... y de los ingresos nacionales. ¿Qué puede apren... https://t.co/w7GBBoZLrf @el_BID,0
1338,#ReformaTributaria: MIPYMES pueden postergar el pago del IVA en 2 meses https://t.co/uuIudg3mjb,0
1339,"Con la #reformatributaria también subirá precio de vehículos nacionales, que antes tenían trato diferente que importados",0
1340,RT @JusTributaria: Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1341,RT @JusTributaria: Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1342,RT @JusTributaria: Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1343,RT @JusTributaria: Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1344,RT @JusTributaria: Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1345,RT @JusTributaria: Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1346,Las cuatro pistas del Gobierno sobre la #ReformaTributaria estructural  https://t.co/nm0a3fTXSL https://t.co/q7F0eHV1tM,1
1347,RT @JusTributaria: De no aprobarse una #ReformaTributaria el próximo Gob deberá adelantar una nueva en 2020  https://t.co/LInwf6Tubt https:…,1
1348,RT @JusTributaria: De no aprobarse una #ReformaTributaria el próximo Gob deberá adelantar una nueva en 2020  https://t.co/LInwf6Tubt https:…,1
1349,RT @JusTributaria: De no aprobarse una #ReformaTributaria el próximo Gob deberá adelantar una nueva en 2020  https://t.co/LInwf6Tubt https:…,1
1350,De no aprobarse una #ReformaTributaria el próximo Gob deberá adelantar una nueva en 2020  https://t.co/LInwf6Tubt https://t.co/WWNpVmsiPn,1
1351,RT @marioeagle: Reforma tributaria  | Impuestos y Moral #reformaTributaria https://t.co/iIO6Q83Mke,1
1352,RT @marioeagle: Reforma tributaria  | Impuestos y Moral #reformaTributaria https://t.co/iIO6Q83Mke,1
1353,Reforma tributaria  | Impuestos y Moral #reformaTributaria https://t.co/iIO6Q83Mke,0
1354,"RT @sergioreyes_03: Productos de la canasta familiar incluidos en #ReformaTributaria, quedarán gravados con el 5% de IVA.",0
1355,RT @TuiterosCaliCo: Gobierno Santos se encargó de endeudar país en 6 años y los colombianos tedremos que pagar con #reformatributaria https…,0
1356,RT @TuiterosCaliCo: Gobierno Santos se encargó de endeudar país en 6 años y los colombianos tedremos que pagar con #reformatributaria https…,0
1357,Gobierno Santos se encargó de endeudar país en 6 años y los colombianos tedremos que pagar con #reformatributaria https://t.co/AK6DWEGPTl,0
1358,"Productos de la canasta familiar incluidos en #ReformaTributaria, quedarán gravados con el 5% de IVA.",0
1359,"IVA, combustibles, impuesto al consumo, subiran con #ReformaTributaria.",0
1360,Sin #reformatributaria  se afectaría la Tributación directa que debe tener un año de vacancia legal.,1
1361,"@armando60790105 Es así, por ello debemos buscar una #ReformaTributaria que mejore todos estos aspectos.",1
1362,RT @996_911: #reformatributaria para el pobre #Andrade y su familia de desposeídos que les alcance para terminar el mes @pschile  https://t…,1
1363,RT @Asexma: #ReformaTributaria: MIPYMES pueden postergar el pago del IVA en 2 meses https://t.co/Xor2tuxQtm,0
1364,#ReformaTributaria: MIPYMES pueden postergar el pago del IVA en 2 meses https://t.co/Xor2tuxQtm,0
1365,"RT @PwC__Chile: Hugo Tapia (PwC), comenta claridad de #ReformaTributaria y nuevas circulares en @DiarioConce https://t.co/r1gsUeyBG0 https:…",1
1366,"Hugo Tapia (PwC), comenta claridad de #ReformaTributaria y nuevas circulares en @DiarioConce https://t.co/r1gsUeyBG0 https://t.co/3OdsT58RrP",1
1367,Los ministros de @JuanManSantos en campaña por el NO. @ginaparody con su cátedra gay; @MauricioCard con la #ReformaTributaria,0
1368,Nobel Stiglitz renuncia a comisión en Panamá por falta de compromiso del Gobrno https://t.co/GVNzmEp52A via @elespectador #ReformaTributaria,0
1369,Nueva #ReformaTributaria va directo a los más pobres ... esa es la #PazDeSantos ??,1
1370,"La mediocridad tiene alcances incalculables, nadie se preocupa por #Plebiscito o #reformatributaria #7Agosto #BatallaDeBoyaca",0
1371,"En reforma tributaria, pequeños negocios pagarán renta e IVA juntos https://t.co/rmQUZw33Ua vía @ELTIEMPO #ReformaTributaria @marthamoralesm",0
1372,@gcarranza #ReformaTributaria necesaria dice congresista #MarcoArana @vozdelatierra. No le falta razón..seguramente se tratará en su momento,0
1373,ya probamos q ese limón ya no da más jugo. La #reformatributaria nos tiene paralizados.Mejor reasignar gastos estado https://t.co/GZRVRCpVs2,0
1374,RT @blablavlozky: #ReformaTributaria necesita $35Billones tapar hueco fiscal Solo punto 1 #AcuerdoDeImpunidad necesitan $80BILLONES https:/…,0
1375,#reformatributaria https://t.co/bVYmv2IGO3,1
1376,RT @Cotelcolombia: Cotelco y @ConsejoGremial se reúnen con @DIANColombia con el fin de conocer aspectos claves de la #ReformaTributaria htt…,1
1377,RT @blablavlozky: #ReformaTributaria necesita $35Billones tapar hueco fiscal Solo punto 1 #AcuerdoDeImpunidad necesitan $80BILLONES https:/…,0
1378,#ReformaTributaria: MIPYMES pueden postergar el pago del IVA en 2 meses https://t.co/Xor2tuxQtm,0
1379,RT @angelitabang: Y después del #Plebiscito nos van a coger de marranos c los impuestos. #ReformaTributaria Iva 19% Gasol @MinHacienda http…,0
1380,Apunto de iniciar 2do seminario del día sobre #ReformaTributaria para #Pymes en #Curacautin @Corfo @Sercotec_Chile https://t.co/uEI6Swp7zL,1
1381,Y después del #Plebiscito nos van a coger de marranos c los impuestos. #ReformaTributaria Iva 19% Gasol @MinHacienda https://t.co/lNcCPgoyWF,0
1382,#ReformaTributaria necesita $35Billones tapar hueco fiscal Solo punto 1 #AcuerdoDeImpunidad necesitan $80BILLONES https://t.co/CEVbE3SoCB,0
1383,Cotelco y ConsejoGremial se reúnen con DIANColombia con el fin de conocer aspectos claves de la #ReformaTributaria   https://t.co/JAoE2PeaDq,1
1384,Ceeeeeroooo pesitooos. Esa platica se perdió y saldrá de nuestros bolsillos #ReformaTributaria https://t.co/NmqJCVHndp,1
1385,Cotelco y @ConsejoGremial se reúnen con @DIANColombia con el fin de conocer aspectos claves de la #ReformaTributaria https://t.co/NtztrbnmVc,1
1386,Si es más barata la #PazenColombia porque suben los impuestos en la #reformatributaria  https://t.co/1uMpmVYLyi,0
1387,RT @blablavlozky: #ResistenciaCivil #GanandoLaPaz #SiALaPaz #VotoNoAlPlebiscito #AcuerdosDeImpunidad Cagados pero felices ?¿Esperen #Reform…,1
1388,RT @blablavlozky: #ReformaTributaria que viene después de #PlebiscitoTramposo y armado no es para conseguir los $80BILLONES para punto 1 #A…,1
1389,RT @LaVozComunica: @canaltelecafe @CirosRSE @RobinsonDevia  #sossectorsocial  #ReformaTributaria https://t.co/5KpzQ0m0N1,1
1390,RT @BVCColombia: #Video #ForosBVC Conoce la opinión de la comisión de expertos sobre la #ReformaTributaria &gt;&gt; https://t.co/YJO7hi7ptE,0
1391,RT @BVCColombia: #Video #ForosBVC Conoce la opinión de la comisión de expertos sobre la #ReformaTributaria &gt;&gt; https://t.co/YJO7hi7ptE,0
1392,#Video #ForosBVC Conoce la opinión de la comisión de expertos sobre la #ReformaTributaria &gt;&gt; https://t.co/YJO7hi7ptE,0
1393,RT @Bancolombia_Inv: Si no se aprueba #ReformaTributaria cumplimiento meta déficit 2017 quedaría supeditado a recortes en presupuesto debat…,0
1394,Mesas de #Andi con gobierno para la #reformatributaria.  https://t.co/AB9TZgnq7h,1
1395,Si no se aprueba #ReformaTributaria cumplimiento meta déficit 2017 quedaría supeditado a recortes en presupuesto debatido en el Congreso,0
1396,Requerimiento de nuevos recursos hace indispensable que #ReformaTributaria sea discutida y aprobada antes de finalizar 2016,1
1397,"Cumplimiento de meta de déficit de 3,3% del PIB en 2017 dependerá de que recursos de #ReformaTributaria empiecen a incorporarse ese año",0
1398,"RT @Bancolombia_Inv: #ReformaTributaria: esperamos que producción petróleo promedie916 kbpd en 2016 y 900 kbpd en 2017, por debajo de estim…",1
1399,"#ReformaTributaria: esperamos que producción petróleo promedie916 kbpd en 2016 y 900 kbpd en 2017, por debajo de estimaciones oficiales",0
1400,"#ReformaTributaria: un factor clave detrás de deterioro en cuentas fiscales es crecimiento este y próximo año, que estimamos en 2,4% y 2,7%",0
1401,"#ReformaTributaria: nuestros análisis sugieren que el próximo año el déficit del gobierno se ampliaría hasta 4,1% del PIB",1
1402,"@LuisaFernandaRR Luego no vengan acá a quejarse por #ReformaTributaria porque no se bajara en defensa, así que lo adicional qué?",0
1403,#ReformaTributaria que viene después de #PlebiscitoTramposo es para tapar MEGAHUECO MEGACORRUPCION @urnadecristal @STransparencia,1
1404,#ReformaTributaria que viene después de #Plebiscito es para tapar hueco fiscal  de $35BILLONES de @urnadecristal https://t.co/CYM0Xs7txn,0
1405,#ReformaTributaria que viene después de #PlebiscitoTramposo y armado no es para conseguir los $80BILLONES para punto 1 #AcuerdosDeImpunidad,1
1406,#ReformaTributaria Pequeños negocios pagarán renta e IVA juntos. https://t.co/pf6MKfwAFF https://t.co/GTaeW2Kgjb,0
1407,RT @blablavlozky: #ResistenciaCivil #GanandoLaPaz #SiALaPaz #VotoNoAlPlebiscito #AcuerdosDeImpunidad Cagados pero felices ?¿Esperen #Reform…,1
1408,"@BluRadioCo Debería ser ""el dinero de las farc"" porque el dinero para las farc el gob. lo sacará de nuestro bolsillo. #ReformaTributaria",0
1409,#ResistenciaCivil #GanandoLaPaz #SiALaPaz #VotoNoAlPlebiscito #AcuerdosDeImpunidad Cagados pero felices ?¿Esperen #ReformaTributaria,1
1410,No me quiero ni imaginar la #ReformaTributaria en Colombia. Se necesita mucho dinero para que victimas mantengan a victimarios (lease FARC),0
1411,RT @ecopolitico63: #Hacienda de #LaRioja analiza panorama local ante eventual #ReformaTributaria nacionalhttp://cort.as/kmSL https://t.co/6…,1
1412,#Hacienda de #LaRioja analiza panorama local ante eventual #ReformaTributaria nacionalhttp://cort.as/kmSL https://t.co/6IkOe9VCH4,1
1413,#reformatributaria tenía como finalidad financiar al @Congresocl y no #gratuidad. @Senado_Chile y @NuevaMayoriacl nos estafaron.,1
1414,@sandraborda cuanto texto d proxima #ReformaTributaria sera Made in @FARC_EPaz ? @JusTributaria @MinHacienda @MauricioCard @AurelioSuarez,1
1415,RT @betobarreto: ¡Apúrense! #SiALaPaz #ReformaTributaria @Portafolioco @ELTIEMPO https://t.co/gfkp8296zt,1
1416,RT @betobarreto: ¡Apúrense! #SiALaPaz #ReformaTributaria @Portafolioco @ELTIEMPO https://t.co/gfkp8296zt,1
1417,"Santos quiere acabar el SENA con la #ReformaTributaria, por eso #TumbaremosLaReformaTributaria",1
1418,"Lo que vine es mejor que la paz, porque ahora nos toca pagar para mantener la paz de Santos y las farc.#ReformaTributaria Sin Vaselina! jeje",1
1419,El afán de @JuanManSantos para presentar el #Plebiscito del #2DeOctubre obedece a la #ReformaTributaria que ahorca sueños nacionales!,1
1420,"Este gobierno como sus locomotoras #barado, preparemos el bolsillo, se nos viene #ReformaTributaria @ElJodario  https://t.co/Dn8vXCPyWe",1
1421,RT @betobarreto: ¡Apúrense! #SiALaPaz #ReformaTributaria @Portafolioco @ELTIEMPO https://t.co/gfkp8296zt,1
1422,¡Apúrense! #SiALaPaz #ReformaTributaria @Portafolioco @ELTIEMPO https://t.co/gfkp8296zt,1
1423,RT @BVCColombia: #Video #ForosBVC ¿Qué necesita el mercado en #ReformaTributaria para seguir creciendo? &gt;&gt;https://t.co/jCRj1k6MbX,0
1424,A mi lo que me preocupa de todo esto es la #ReformaTributaria porque eso sí me afecta el bolsillo #FinDeUnaGuerra,0
1425,#video #ForosBVC ¿Qué necesita el mercado en #reformaTributaria para seguir creciendo? &gt;&gt;https://t.co/tAke4SGRqi,0
1426,RT @heidysofia98: Nueva #ReformaTributaria+ Inflación + sueldo de congresista+salario mínimo bien mínimo+la gasolina más cara = La Colombia…,1
1427,El salto de #Caterineibargüen será superado por el salto del IVA en la nueva #ReformaTributaria.,1
1428,Oro para Colombia  Por  #ReformaTributaria Categoría Clavados libres.,1
1429,#Video #ForosBVC ¿Qué necesita el mercado en #ReformaTributaria para seguir creciendo? &gt;&gt;https://t.co/jCRj1k6MbX,0
1430,Nueva #ReformaTributaria+ Inflación + sueldo de congresista+salario mínimo bien mínimo+la gasolina más cara = La Colombia de @JuanManSantos,1
1431,Oro para Colombia  Por  #ReformaTributaria Categoría Clavados libres.,1
1432,El salto de #Caterineibargüen será superado por el salto del IVA en la nueva #ReformaTributaria.,1
1433,RT @9Dahian: #YODEFIENDOELSENA  Si al #Plebiscito  Si me movilizo contra la #ReformaTributaria @sindesenacolom @CoesCali https://t.co/JHHdV…,0
1434,#ReformaTributaria @change https://t.co/X62z1RF9kE,1
1435,Querido Colombiano No olvide que el Voto al #Si viene acompañado de #ReformaTributaria @JuanManSantos,1
1436,"RT @35PAIS_Napo: #Lasso critica la #ReformaTributaria, siendo él, quien en el 90 promovía subir los impuestos, incluso a las personas natur…",0
1437,#ReformaTributaria: MIPYMES pueden postergar el pago del IVA en 2 meses https://t.co/uuIudg3mjb,0
1438,Diferentes entidades han manifestado urgencia y necesidad en Colombia de una #ReformaTributaria Estructural que permita hacer frente sitúaci,0
1439,Además #ReformaTributaria contemplaría el aumento en el IVA y suprimirá beneficios fiscales a fundaciones que no cumplan labores sociales.,0
1440,Se espera que con #ReformaTributaria reduzca la tarifa total de empresas y aumente cantidad de contribuyentes que deban realizar pagos.,0
1441,El gobierno de Colombia anunció que la #ReformaTributaria estará lista para ser presentada en octubre.,1
1442,"Logrado acuerdo con las #FARC, @MinHacienda ratifica que en octubre se presenta #ReformaTributaria. Tema de fondo será control a la evasión",1
1443,@WRadioColombia Lo que va pasar es que los medios se concentraran en la #PazenColombia y desviaran la atención de la #ReformaTributaria,0
1444,RT @AGN_noticias: Entrevista al pdte @jimmymoralesgt en @Lared1061 abordará el tema de #ReformaTributaria - @Brenda_AGN https://t.co/JYvlOL…,1
1445,Entrevista al pdte @jimmymoralesgt en @Lared1061 abordará el tema de #ReformaTributaria - @Brenda_AGN https://t.co/JYvlOLLIb7,1
1446,"El país en manos de las #FARC y quebrado con #REFORMATRIBUTARIA, propuesta de @JuanManSantos",0
1447,"RT @AcopiBtaCund: Acopi afirma que la rotación de pequeño capital de trabajo, por el sistema financiero, es costoso https://t.co/NpXelBvg9d…",1
1448,Me alegra por el país que esté listo el #AcuerdoFARC pero me preocupa la #ReformaTributaria que viene tras bambalinas #Colombia,0
1449,"RT @ANDI_Colombia: Presiente ANDI, @BruceMacMaster, se refiere a posición de sector privado frente a #ReformaTributaria https://t.co/egTbVl…",1
1450,En reunión con el presidente de la república Jimmy Morales. #DiálogoAbierto #ReformaTributaria https://t.co/acYnA05yzd,1
1451,RT @CapiGavilan: Con esta #reformatributaria  que se viene hasta los soldados bachilleres van a resultar declarando renta #Colombia #politi…,0
1452,Mañana en @derechouc #ReformaTributaria @SII_Chile https://t.co/sz9afDX8ae,1
1453,RT @9Dahian: #YODEFIENDOELSENA  Si al #Plebiscito  Si me movilizo contra la #ReformaTributaria @sindesenacolom @CoesCali https://t.co/JHHdV…,0
1454,"Acopi afirma que la rotación de pequeño capital de trabajo, por el sistema financiero, es costoso https://t.co/NpXelBvg9d #ReformaTributaria",1
1455,"RT @morenomarmolejo: Importante reunión con delegados de las ONG en Caldas, analizamos temas de la #ReformaTributaria @MauricioLizcano http…",1
1456,"Importante reunión con delegados de las ONG en Caldas, analizamos temas de la #ReformaTributaria @MauricioLizcano https://t.co/oP26ARPqP3",1
1457,¿Alguien que quiera expresar sus opiniones acerca de la #ReformaTributaria? @MinHacienda @DIANColombia @RevistaDinero @Portafolioco,1
1458,#video #ForosBVC Conoce la opinión de la comisión de expertos sobre la #reformaTributaria &gt; https://t.co/hecVbJe2Mc,0
1459,RT @BVCColombia: #Video #ForosBVC Conoce la opinión de la comisión de expertos sobre la #ReformaTributaria &gt;&gt; https://t.co/YJO7hi7ptE,0
1460,#Video #ForosBVC Conoce la opinión de la comisión de expertos sobre la #ReformaTributaria &gt;&gt; https://t.co/YJO7hi7ptE,0
1461,"@MinHacienda  y su equipo, presentan los elementos generales de la #ReformaTributaria al sector privado. https://t.co/AQJNDIU1U2",1
1462,RT @CapiGavilan: Con esta #reformatributaria  que se viene hasta los soldados bachilleres van a resultar declarando renta #Colombia #politi…,0
1463,"Mientras los ricos piden rebaja de impuestos, los pobres guardan silencio y los padecen. #ReformaTributaria",0
1464,RT @BancadaTODOS: TODOS rechaza propuesta de #reformatributaria enviada por el Ejecutivo @FelipeAlejos @Juanrralau @J_R_VALLADARES https://…,1
1465,RT @Juanrralau: En conferencia de prensa para informar que la @BancadaTODOS rechaza la propuesta del Ejecutivo de #ReformaTributaria https:…,1
1466,RT @BancadaTODOS: TODOS rechaza propuesta de #reformatributaria enviada por el Ejecutivo @FelipeAlejos @Juanrralau @J_R_VALLADARES https://…,1
1467,RT @Juanrralau: En conferencia de prensa para informar que la @BancadaTODOS rechaza la propuesta del Ejecutivo de #ReformaTributaria https:…,1
1468,RT @BancadaTODOS: TODOS rechaza propuesta de #reformatributaria enviada por el Ejecutivo @FelipeAlejos @Juanrralau @J_R_VALLADARES https://…,1
1469,https://t.co/BqHxas63OV #IGV #ReformaTributaria,1
1470,RT @Juanrralau: En conferencia de prensa para informar que la @BancadaTODOS rechaza la propuesta del Ejecutivo de #ReformaTributaria https:…,1
1471,RT @BancadaTODOS: TODOS rechaza propuesta de #reformatributaria enviada por el Ejecutivo @FelipeAlejos @Juanrralau @J_R_VALLADARES https://…,1
1472,TODOS rechaza propuesta de #reformatributaria enviada por el Ejecutivo @FelipeAlejos @Juanrralau @J_R_VALLADARES https://t.co/4Oth3yMbwT,0
1473,"RT @ANDI_Colombia: Presiente ANDI, @BruceMacMaster, se refiere a posición de sector privado frente a #ReformaTributaria https://t.co/egTbVl…",1
1474,En conferencia de prensa para informar que la @BancadaTODOS rechaza la propuesta del Ejecutivo de #ReformaTributaria https://t.co/HYgs3BEhwH,0
1475,"RT @ANDI_Colombia: Presiente ANDI, @BruceMacMaster, se refiere a posición de sector privado frente a #ReformaTributaria https://t.co/egTbVl…",1
1476,"RT @ANDI_Colombia: En reunión con @MinHacienda, @MauricioCard, sector privado analizó efecto de #ReformaTributaria en competitividad https:…",1
1477,"Presiente ANDI, @BruceMacMaster, se refiere a posición de sector privado frente a #ReformaTributaria https://t.co/egTbVlt4M6",1
1478,"En reunión con @MinHacienda, @MauricioCard, sector privado analizó efecto de #ReformaTributaria en competitividad https://t.co/tISbGiqP4L",1
1479,"@JuanManSantos #ReformaTributaria lesionará más a la clase media, disminuirá consumo e industria se desacelerará.",1
1480,Todavia se preguntan #PorQué el #BajoConsumo #LoQueLesVienePiernaArriba #ReformaTributaria #Posconflicto #BelloPais https://t.co/FPFmUxDRdy,0
1481,"RT @morenomarmolejo: Reunión con representantes de las ONG en Caldas, para analizar detalles de la #ReformaTributaria @MauricioLizcano http…",1
1482,RT @CapiGavilan: Con esta #reformatributaria  que se viene hasta los soldados bachilleres van a resultar declarando renta #Colombia #politi…,0
1483,De esas cosas que le alegran a uno el rato. #reformatributaria https://t.co/V7ImvkajfC,0
1484,"RT @morenomarmolejo: Reunión con representantes de las ONG en Caldas, para analizar detalles de la #ReformaTributaria @MauricioLizcano http…",1
1485,"RT @morenomarmolejo: Reunión con representantes de las ONG en Caldas, para analizar detalles de la #ReformaTributaria @MauricioLizcano http…",1
1486,RT @BVCColombia: #Video  #ForosBVC ¿Qué necesita el mercado en #ReformaTributaria para seguir creciendo? &gt;&gt; https://t.co/wW82UdSpvs,0
1487,#Video  #ForosBVC ¿Qué necesita el mercado en #ReformaTributaria para seguir creciendo? &gt;&gt; https://t.co/wW82UdSpvs,0
1488,#ReformaTributaria: MIPYMES pueden postergar el pago del IVA en 2 meses https://t.co/Xor2tuxQtm,0
1489,"RT @morenomarmolejo: Reunión con representantes de las ONG en Caldas, para analizar detalles de la #ReformaTributaria @MauricioLizcano http…",1
1490,"RT @morenomarmolejo: Reunión con representantes de las ONG en Caldas, para analizar detalles de la #ReformaTributaria @MauricioLizcano http…",1
1491,"RT @morenomarmolejo: Reunión con representantes de las ONG en Caldas, para analizar detalles de la #ReformaTributaria @MauricioLizcano http…",1
1492,"Reunión con representantes de las ONG en Caldas, para analizar detalles de la #ReformaTributaria @MauricioLizcano https://t.co/UdZpbDzFkx",1
1493,RT @PanoramaCMI: Entrevistamos #selfie @DavidBojanini @mfvalencia grupo empresarial @GRUPOSURA https://t.co/8vQmYmhEq6 #reformatributaria @…,1
1494,Entrevistamos #selfie @DavidBojanini @mfvalencia grupo empresarial @GRUPOSURA https://t.co/8vQmYmhEq6 #reformatributaria @CanalUnoCo,0
1495,RT @TaxPlanningCol: Entre paraísos e infiernos fiscales https://t.co/CikZdh3mW0 @elespectador #ReformaTributaria @jrestrp,0
1496,Puse aviso ofreciendo trabajo d contador auditor y de los 16 CV que me llegaron 10 son venezolanos (as). #Dato #Chile #ReformaTributaria,1
1497,Entre paraísos e infiernos fiscales https://t.co/CikZdh3mW0 @elespectador #ReformaTributaria @jrestrp,0
1498,"RT @ICEFI: #ReformaTributaria Entre las conclusiones, .@enrique21nov menciona los fondos destinados al #Ejército. https://t.co/abHsicb8SA",1
