,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,polarity
920,944,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-24 19:30:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_419065654806108,"{u'data': [], u'summary': {u'total_count': 0}}",¡También pueden seguirnos en Twitter! @Fundacion_Itau,,status,,0
921,945,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-24 15:00:02,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_419120981467242,"{u'paging': {u'cursors': {u'after': u'MjQ0MzMxNDIyMjc5NTMz', u'before': u'MTAyMDQ2NjI0ODY4NjQ2NTI='}}, u'data': [{u'id': u'10204662486864652', u'name': u'Ana Maria Casanueva'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'10153058786689286', u'name': u'Pablo Miño'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}], u'summary': {u'total_count': 5}}",¿Sabías que… un 24 de agosto de 1899 nació el reconocido escritor argentino Jorge Luis Borges?,{u'count': 2},photo,,1
922,946,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREU1TURneE5qTTRNVE0zT0RRek9qRXdORGMwT1RVPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREU0T1RJek9EUXhORGcyT1RVMk9qRXdORFkyTkRNPQ=='}}, u'data': [{u'message': u'Jackson Pollock', u'from': {u'name': u'Pablo Leon', u'id': u'10152071605843848'}, u'id': u'418748924837781_1046643'}, {u'message': u'V. Easy...', u'from': {u'name': u'Ruth Bunclark', u'id': u'10152380628081366'}, u'id': u'418748924837781_1047495'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2012-08-23 22:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_418909011488439,"{u'data': [], u'summary': {u'total_count': 0}}","Los invitamos a participar de nuestra “Trivia Cultural”, un espacio donde podrán compartir y aprender un poco más sobre los clásicos del arte.
¿Qué famoso artista norteamericano pintó este cuadro?",,photo,,1
923,947,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-23 19:00:02,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_418851884827485,"{u'paging': {u'cursors': {u'after': u'MjQ0MzMxNDIyMjc5NTMz', u'before': u'MTAxNTIzMzIwNjkyMzA3ODQ='}}, u'data': [{u'id': u'10152332069230784', u'name': u'Rodrigo Marquez'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}], u'summary': {u'total_count': 2}}","Hoy a las 19:00 horas se lanzará el libro “Sergio Larraín. /Biografía / estética /fotografía” del autor Gonzalo Leiva, que retrata la biografía del destacado fotógrafo nacional.
Sala BiblioGAM, entrada Liberada.
Más info: http://www.gam.cl/#!/3050/",,photo,,1
924,948,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-23 15:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_275977525839739,"{u'data': [], u'summary': {u'total_count': 0}}","Hoy a las 19:30 horas, la ganadora de un Grammy Joyce DiDonato, se presentará en el Teatro Municipal de Santiago con un repertorio que incluye obras de Mozart, Rossini, entre otros.
Más info: http://www.municipal.cl/OPV1.asp?id=2027&idx=400",,link,,1
925,949,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-22 22:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_430303237021216,"{u'data': [], u'summary': {u'total_count': 0}}","Fundación Itaú Chile
Transmitir identidad geográfica y cultural. Eso es lo que intentan mostrar las más de 30 obras que podrán encontrar en la nueva exposición que inauguramos en nuestro espacio ArteAbierto.

A los que ya la visitaron cuéntennos ¿Qué les pareció?",,link,,1
926,950,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-22 19:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_395304283868887,"{u'paging': {u'cursors': {u'after': u'MTAxNTUwODI5MjA1OTA3MjQ=', u'before': u'MTAxNTUwODI5MjA1OTA3MjQ='}}, u'data': [{u'id': u'10155082920590724', u'name': u'Camila Constanza Jofré Fuentes'}], u'summary': {u'total_count': 1}}","A los amantes del  arte contemporáneo les recomendamos Arte Al Límite, un medio chileno especializado donde podrán conocer el trabajo de artistas nacionales e internacionales.
www.arteallimite.com",,link,,1
927,951,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-22 15:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_106477202835722,"{u'paging': {u'cursors': {u'after': u'MTAxNTIwNzE2MDU4NDM4NDg=', u'before': u'MTAxNTIwNzE2MDU4NDM4NDg='}}, u'data': [{u'id': u'10152071605843848', u'name': u'Pablo Leon'}], u'summary': {u'total_count': 1}}","También estamos en Flickr. Visítenlo y podrán ver todas las imágenes de nuestras actividades.
http://www.flickr.com/photos/fundacion_itau_chile/",,link,,1
928,952,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-21 22:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_418284801550860,"{u'data': [], u'summary': {u'total_count': 0}}",¿Sabías que… un 21 de agosto de 1911 el famoso cuadro La Mona Lisa de Leonardo Da Vinci fue robado del Museo del Louvre? La pintura fue recuperada 2 años después.,,photo,,1
929,953,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-21 14:30:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_189850051147902,"{u'data': [], u'summary': {u'total_count': 0}}","Si quieren salir de la rutina diaria, los invitamos a visitar la nueva exposición “Quema y Creación”, donde encontrarán obras hechas por artistas nacionales en cerámica y cobre. En nuestro espacio ArteAbierto de Lunes a viernes de 9:00 a 14:00 horas). Entrada Liberada.",,link,,1
930,954,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-21 07:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_452260854796825,"{u'data': [], u'summary': {u'total_count': 0}}","Si aún no han visitado nuestro nuevo sitio web los invitamos a que lo hagan. Ahí podrán encontrar toda la información sobre nuestra fundación y las actividades que realizamos.
www.fundacionitau.cl",,link,,1
931,955,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-21 01:31:37,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_418025768243430,"{u'paging': {u'cursors': {u'after': u'MjQ0MzMxNDIyMjc5NTMz', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153460753798207', u'name': u'C Fernández Contreras'}, {u'id': u'10153212868415977', u'name': u'Angélica Navarro'}, {u'id': u'10154326425024896', u'name': u'Javiera Plana Perillán'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}], u'summary': {u'total_count': 7}}","El jueves 16 de agosto, con la asistencia de alrededor de 200 personas, inauguramos en nuestro espacio ArteAbierto, la muestra “Quema y Creación”. La exposición recoge el trabajo de 29 artistas que hace cuatro años experimentan la fusión del cobre y la cerámica al alero del reconocido Taller Huara Huara, dirigido por Ruth Krauskopf.

La presentación de esta muestra es para Fundación Itaú una gran oportunidad de celebrar la labor de los ceramistas nacionales para que continúen experimentando, cultivando este oficio, modelando y quemando piezas únicas que sorprenden por su originalidad, estimulan la imaginación y expresan nuestra contemporaneidad.
",,photo,,1
932,956,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREU0TWprd05qY3hOVFV3TWpjek9qRXdOREkzTURJPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUzT1RnNE5UVXhOVGd3TkRnMU9qRXdOREExT1RjPQ=='}}, u'data': [{u'message': u'claude monet =D', u'from': {u'name': u'Felipe Herrera Aguirre', u'id': u'10153720792002173'}, u'id': u'417755038270503_1040597'}, {u'message': u'monet', u'from': {u'name': u'German Ascui', u'id': u'1114320481936099'}, u'id': u'417755038270503_1042702'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2012-08-20 22:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_417977654914908,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNzc2MzA3NTY2OTU=', u'before': u'MTAyMDQ1NDA4MjU5NDAxNTU='}}, u'data': [{u'id': u'10204540825940155', u'name': u'Elita Reyes'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}], u'summary': {u'total_count': 3}}","Los invitamos a participar de nuestra “Trivia Cultural”, un espacio donde podrán compartir y aprender un poco más sobre los clásicos del arte.
¿Qué famoso artista francés pintó este cuadro?",,photo,,1
933,957,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-20 19:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_358540560892126,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDcxODUzMjU3NTg=', u'before': u'MTAyMDgwNzc2MzA3NTY2OTU='}}, u'data': [{u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}], u'summary': {u'total_count': 2}}","Este fin de semana comenzó la 8va versión del Festival Internacional de Cine de Santiago donde podrán ver películas internacionales y chilenas.
Más info: www.sanfic.com",,link,,1
934,958,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-20 17:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_400595596671999,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDcxODUzMjU3NTg=', u'before': u'MTAyMDgwNzc2MzA3NTY2OTU='}}, u'data': [{u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}], u'summary': {u'total_count': 2}}","Mañana se realizará el Seminario “Una Mirada al Alma” con el objetivo de crear un espacio para detener el ritmo de la vida cotidiana y escuchar las propuestas de intelectuales y artistas sobre cómo enfrentarnos a nuestra espiritualidad. 
Campus 
Casona de las Condes (Fernández Concha 700)
19:00 a 21:00 horas
Más info: http://pal.unab.cl/elalma/",,link,,1
935,959,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-20 15:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_417875101591830,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNzc2MzA3NTY2OTU=', u'before': u'MTAyMDgwNzc2MzA3NTY2OTU='}}, u'data': [{u'id': u'10208077630756695', u'name': u'Jaime Uribe'}], u'summary': {u'total_count': 1}}","Esta obra la realizó Daniela Pulido y pertenece a los más de 30 trabajos de artistas nacionales que podrán ver en “Quema y Creación”, la nueva exposición que inauguramos en nuestro espacio ArteAbierto. (Apoquindo 3457, Las Condes. De lunes a viernes de 9:00 a 14:00 horas). Entrada Liberada.
Más info:
http://www.fundacionitau.cl/noticias/quema-y-creacion",,photo,,1
936,960,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-20 01:00:06,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_417713068274700,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNzc2MzA3NTY2OTU=', u'before': u'MTAyMDgwNzc2MzA3NTY2OTU='}}, u'data': [{u'id': u'10208077630756695', u'name': u'Jaime Uribe'}], u'summary': {u'total_count': 1}}",Recuerden que mañana pueden visitar la exposición “Quema y Creación” en nuestro espacio ArteAbierto  desde las 09:00 a las 14:00. Entrada Liberada.,,photo,,1
937,961,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-19 22:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_221501647975500,"{u'data': [], u'summary': {u'total_count': 0}}","Los invitamos a conocer nuestra página web y enterarse de todas las actividades que realizamos para la comunidad.
www.fundacionitau.cl",,link,,1
938,962,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-19 19:00:03,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_350194268395010,"{u'data': [], u'summary': {u'total_count': 0}}","Cine, música, arte y diseño. Todo eso podrán encontrar en The Creators Project, una plataforma audiovisual que rinde un homenaje global al arte y a la tecnología",,link,,1
939,963,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-19 16:05:50,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_468732346479359,"{u'paging': {u'cursors': {u'after': u'MjQ0MzMxNDIyMjc5NTMz', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}], u'summary': {u'total_count': 3}}","¡Hoy se celebra el día de la fotografía! 
Aquí podrán encontrar información sobre exposiciones, coloquios y mucho más
http://www.cnca.cl/diadelafotografia/",{u'count': 1},link,,1
940,964,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUzTURRNE1qQTFNREEzT0RVek9qRXdNelV5TlRBPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUzTURRMk9EQXhOamMwTmpZd09qRXdNelV5TkRBPQ=='}}, u'data': [{u'message': u'salvador dalí', u'from': {u'name': u'Felipe Herrera Aguirre', u'id': u'10153720792002173'}, u'id': u'416828391696501_1035240'}, {u'message': u'Me encanta ese cuadro', u'from': {u'name': u'Giancarlo Gentili', u'id': u'10153635509453357'}, u'id': u'416828391696501_1035242'}, {u'message': u'Salvador dali', u'from': {u'name': u'Rodrigo Herrera Carvajal', u'id': u'10152782487908563'}, u'id': u'416828391696501_1035250'}], u'summary': {u'total_count': 3, u'order': u'chronological'}}",2012-08-17 19:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_417046611674679,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNTgzNzM2Mzc2NTU=', u'before': u'MTAyMDgwNTgzNzM2Mzc2NTU='}}, u'data': [{u'id': u'10208058373637655', u'name': u'Francisco Leiva'}], u'summary': {u'total_count': 1}}","Los invitamos a participar de nuestra “Trivia Cultural”, un espacio donde podrán compartir y aprender un poco más sobre los clásicos del arte.
¿Qué famoso pintor español pintó este cuadro?",,photo,,1
941,965,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-17 15:00:02,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_416987858347221,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNTgzNzM2Mzc2NTU=', u'before': u'MTAyMDQ1NDA4MjU5NDAxNTU='}}, u'data': [{u'id': u'10204540825940155', u'name': u'Elita Reyes'}, {u'id': u'10153364243554474', u'name': u'Anne Kathrin Müller'}, {u'id': u'10153395121552009', u'name': u'Ana Paula Aleixo'}, {u'id': u'10208058373637655', u'name': u'Francisco Leiva'}], u'summary': {u'total_count': 4}}","Desde hoy pueden visitar nuestra nueva exposición “Quema y creación”, donde conocerán el trabajo de 29 ceramistas nacionales.",,photo,,1
942,966,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-16 22:30:02,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_429098603797955,"{u'paging': {u'cursors': {u'after': u'MTAxNTMyMTI4Njg0MTU5Nzc=', u'before': u'MTAxNTMyMTI4Njg0MTU5Nzc='}}, u'data': [{u'id': u'10153212868415977', u'name': u'Angélica Navarro'}], u'summary': {u'total_count': 1}}","Mañana a las 13:00 hrs. el Teatro Municipal de Santiago y su Orquesta de Cámara presentarán una nueva jornada de su Concierto de Mediodía.
Más info:
http://www.municipal.cl/OPV1.asp?id=1934&idx=415",,link,,1
943,967,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-16 19:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_416746421704698,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNTgzNzM2Mzc2NTU=', u'before': u'MTAxNTM4NDcxODUzMjU3NTg='}}, u'data': [{u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}, {u'id': u'10208058373637655', u'name': u'Francisco Leiva'}], u'summary': {u'total_count': 3}}",Hoy a las 19:00 inauguramos la exposición “Quema y Creación” en nuestro espacio ArteAbierto. Son más de 30 obras en cerámica y cobre.,,photo,,1
944,968,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-16 15:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_334875633268508,"{u'paging': {u'cursors': {u'after': u'MTAxNTI4NjQ5NjkzNjM2NDg=', u'before': u'NzYyMzQwMjMwNTY0NDAz'}}, u'data': [{u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10152864969363648', u'name': u'Jorge Enrique Jaque Cárcamo'}], u'summary': {u'total_count': 2}}","Les recomendamos MAFI, un mapa fílmico donde encontrarán piezas documentales acerca del Chile actual.
¿Qué les parece?
http://www.mafi.tv/",{u'count': 1},link,,1
945,970,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-15 22:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_335833463174254,"{u'data': [], u'summary': {u'total_count': 0}}","Mañana a las 19:00 horas el Instituto de Música UC ofrecerá un concierto en el Centro Cultural Gabriela Mistral con algunas de las sinfonías de Beethoven.

Más info: http://www.gam.cl/#!/1311/",{u'count': 1},link,,1
946,971,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-15 19:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_275150589264480,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDcxODUzMjU3NTg=', u'before': u'MTAxNTM4NDcxODUzMjU3NTg='}}, u'data': [{u'id': u'10153847185325758', u'name': u'Arte Anabalón'}], u'summary': {u'total_count': 1}}","¡Para artistas y diseñadores! El próximo 22 de agosto comienza el II Encuentro de Técnicos de las Artes Escénicas con el fin de establecer un espacio de perfeccionamiento para los profesionales del área, así como una instancia para generar y fortalecer sus redes de trabajo.

Más info: http://www.cultura.gob.cl/convocatorias/ii-encuentro-de-tecnicos-de-las-artes-escenicas/",,link,,1
947,972,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUyTkRVMU1ETTFNRFkzTVRjd09qRXdNekl4TURRPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUyTkRVMU1ETTFNRFkzTVRjd09qRXdNekl4TURRPQ=='}}, u'data': [{u'message': u'Gran pintor surrealista Magritte, Sus obras ""la historia central"" y  ""los amantes"" hacen referencia al suicido de su madre cuando el tenia 13 años.', u'from': {u'name': u'Antonella Castiglione', u'id': u'10153246465665784'}, u'id': u'416358101743530_1032104'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2012-08-15 17:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_416422375070436,"{u'paging': {u'cursors': {u'after': u'MTAxNTUwODI5MjA1OTA3MjQ=', u'before': u'MTAxNTI2ODUzNDU3NjU2NjE='}}, u'data': [{u'id': u'10152685345765661', u'name': u'Giovanni Andrés Telchi'}, {u'id': u'10152864969363648', u'name': u'Jorge Enrique Jaque Cárcamo'}, {u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10155082920590724', u'name': u'Camila Constanza Jofré Fuentes'}], u'summary': {u'total_count': 4}}",¿Sabías qué… un día como hoy de 1967 falleció el famoso pintor belga  René Magritte?,,photo,,1
948,973,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-15 15:00:02,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_430477740323771,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNzc2MzA3NTY2OTU=', u'before': u'MTAxNTM4NDcxODUzMjU3NTg='}}, u'data': [{u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'565622783587640', u'name': u'Gestión Chile'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}], u'summary': {u'total_count': 3}}","¿Ya visitaron nuestra nueva página web? Ahí podrán encontrar todas las actividades que realizamos entorno a la cultura, la educación y desarrollo social.
http://www.fundacionitau.cl/",,link,,1
949,975,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREU0TmpReU5qWXhOVEUxTURjME9qRXdORFV4TURjPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUzTkRjd09ERTRNams0T1RJMU9qRXdNemMzTVRVPQ=='}}, u'data': [{u'message': u'plano (el paisaje), pero elevado (el precio)! creo que lo 2o se entiende un poco mejor cuando se ven otras de sus fotos, y se entiende su ""rollo"", p.e. en http://www.broadartfoundation.org/artist_30.html', u'from': {u'name': u'Anne Kathrin M\xfcller', u'id': u'10153364243554474'}, u'id': u'415898085122865_1037715'}, {u'message': u'tendre que ir a ver el sitio.... porque fuera de las lineas derechitas no le veo ningun brillo.... :)))', u'from': {u'name': u'Rikkie Brys', u'id': u'10154042820123306'}, u'id': u'415898085122865_1045107'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2012-08-14 22:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_416183258427681,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNTgzNzM2Mzc2NTU=', u'before': u'MTAyMDQ1NDA4MjU5NDAxNTU='}}, u'data': [{u'id': u'10204540825940155', u'name': u'Elita Reyes'}, {u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10152864969363648', u'name': u'Jorge Enrique Jaque Cárcamo'}, {u'id': u'10208058373637655', u'name': u'Francisco Leiva'}], u'summary': {u'total_count': 5}}","¿Cuánto estarían dispuestos a pagar por esta fotografía?
Hace unos meses esta imagen fue vendida en cerca de 3,2 millones de euros. Fue tomada por el alemán Andreas Gursky y retrata una panorámica del río Rin.",,photo,,0
