,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,Unnamed: 10,polarity
10,17,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOelE0TmpjMk56VTROVGs1TkRRMk9qRTBOVEl6TlRjM056QT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOelE0TmpjMk56VTROVGs1TkRRMk9qRTBOVEl6TlRjM056QT0='}}, u'data': [{u'message': u'', u'from': {u'name': u'Jimena Avila', u'id': u'585778468232415'}, u'id': u'748393701961085_748676758599446'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2016-01-09 00:50:53,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_748393701961085,"{u'paging': {u'cursors': {u'after': u'MTAyMDE5NzMzNTI3NTc2NDQ=', u'before': u'MTAyMDU1NzM1Njc0ODA1MDk='}}, u'data': [{u'id': u'10205573567480509', u'name': u'Ignacio Sebastián Pérez Maturana'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'10207321071210779', u'name': u'Myriam Veas'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}, {u'id': u'10201973352757644', u'name': u'Marcela Solange Campos'}], u'summary': {u'total_count': 8}}",Haciendo entrega de donación en Valparaiso  gracias a una amiga de gran corazón que pensó  en nuestras amigas del cerro 😊,,status,,,1
11,20,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOelEwTURFeU5qTXlNems1TVRreU9qRTBOVEUwTXpFMU56Zz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOelEwTURBek1ETTVNRFkyT0RFNE9qRTBOVEUwTWprMU16VT0='}}, u'data': [{u'message': u'Los mejores', u'from': {u'name': u'Jimena Avila', u'id': u'585778468232415'}, u'id': u'743813492419106_744003039066818'}, {u'message': u'Cuando vienen a ver a miaaa 😊😊', u'from': {u'name': u'Jimena Avila', u'id': u'585778468232415'}, u'id': u'743813492419106_744012632399192'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2015-12-29 13:43:16,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_743813492419106,"{u'paging': {u'cursors': {u'after': u'MTAyMDUwNjY0NDI1NjM3NzQ=', u'before': u'NzExMjk1OTYyMzM2Mjk4'}}, u'data': [{u'id': u'711295962336298', u'name': u'Constanza Aguirre'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}, {u'id': u'10206111672730039', u'name': u'María Santis'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10205066442563774', u'name': u'Cami Barros López'}], u'summary': {u'total_count': 8}}",Visitando a Simon,,status,,,1
12,21,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-29 03:27:10,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_743661029101019,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'Mjc5MDE3NDE1NTY1Mzg1'}}, u'data': [{u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 1}}",Gracias infinitas a todos quienes hicieron esto posible <3<3<3<3<3,,photo,,,1
13,22,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-25 00:08:34,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_741582779308844,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5NDM1MTExMTMxMDM=', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10207987647711690', u'name': u'Patricia Claudia Renteria Ovalle'}, {u'id': u'1650792581859734', u'name': u'Seguel Emilio'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'986014611486576', u'name': u'Javi Gajardo Oporto'}, {u'id': u'10153943511113103', u'name': u'Miguel Angel Rivera Rojas'}], u'summary': {u'total_count': 11}}","Esperamos de todo corazón que tengan una linda celebración de navidad ! 

Sin  olvidar el verdadero sentido de Noche buena !!! 

Gracias a todos quienes ayudaron y nos permitieron entregar una linda celebración a tantos niños de nuestra region, sin ustedes, que son pilar fundamental, nada hubiese sido posible ! 

Feliz Navidad !!! 

😘😘😘😘😍😍😍🎅🏽🎄🎅🏽😍🎄😍",,status,,,1
14,24,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-22 20:03:15,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_740404219426700,"{u'paging': {u'cursors': {u'after': u'MTAyMDUxMzI5MjExNTQyMjE=', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'787698454682988', u'name': u'Luna Arroyo Giusti'}, {u'id': u'10204147315716439', u'name': u'Alex Alegre'}, {u'id': u'10204964088410778', u'name': u'Ivonne Beas'}, {u'id': u'10204647577847333', u'name': u'Natalia Andrea Miño Araya'}, {u'id': u'10207987647711690', u'name': u'Patricia Claudia Renteria Ovalle'}, {u'id': u'10207615719210627', u'name': u'Ruth González Ferrer'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}], u'summary': {u'total_count': 14}}",En la ultima celebracion de navidad!! Feliz navidad Jardin Las Lomitas 😊🎄🎁🎉🎊😊,{u'count': 1},photo,,,1
15,27,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek01TURNd05qVTJNak13TnpJek9qRTBOVEExT0RNd016QT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek01TURNd05qVTJNak13TnpJek9qRTBOVEExT0RNd016QT0='}}, u'data': [{u'message': u'Biennnn !!!', u'from': {u'name': u'Jimena Avila', u'id': u'585778468232415'}, u'id': u'738994286234360_739030656230723'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-12-20 02:11:39,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_738994286234360,"{u'paging': {u'cursors': {u'after': u'MTAxNTIzMzUwMjQ5MDkzNTQ=', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'787698454682988', u'name': u'Luna Arroyo Giusti'}, {u'id': u'10201973352757644', u'name': u'Marcela Solange Campos'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10203499306865685', u'name': u'Maria Jose Castro Aliaga'}, {u'id': u'10152335024909354', u'name': u'Enrique Sánchez Martínez'}], u'summary': {u'total_count': 10}}","Gracias a los tios y tias de Easy Valparaiso y Easy Viña del Mar que nos acompañaron en dos de nuestras navidades 🎄🎅🏽🎄🎅🏽 

Se pasaronnnn !!! 👏🏻👏🏻👏🏻👏🏻",,photo,,,1
16,29,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-18 19:08:24,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_738389322961523,"{u'paging': {u'cursors': {u'after': u'NTg1Nzc4NDY4MjMyNDE1', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'787698454682988', u'name': u'Luna Arroyo Giusti'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'659011050843062', u'name': u'Nacho Torrejon Carrasco'}, {u'id': u'10206111672730039', u'name': u'María Santis'}, {u'id': u'177669492602155', u'name': u'Alejandra Luna Ccortes Morales'}, {u'id': u'10207615719210627', u'name': u'Ruth González Ferrer'}, {u'id': u'537741166398379', u'name': u'Mis Ventitas Concon'}, {u'id': u'10152839365230902', u'name': u'Paulina Pilar'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10209140648738573', u'name': u'Camila Enriquez Renteria'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}], u'summary': {u'total_count': 15}}",Tercera celebración !!!! FELIZ NAVIDAD JARDIN RENACER!!! 🎅🏽🎄🎅🏽 🎄🎅🏽🎄,{u'count': 1},photo,,,1
17,30,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek01TlRJMk9EVTVOVEUwTkRNMk9qRTBOVEEyTmpFNE16ST0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek01TVRjeU1qa3lPRGd6TWpJMk9qRTBOVEEyTVRRd056az0='}}, u'data': [{u'message': u'Gracias por la invitación lo pase super', u'from': {u'name': u'Patricia Claudia Renteria Ovalle', u'id': u'10207987647711690'}, u'id': u'738977189569403_739172292883226'}, {u'message': u'', u'from': {u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desaf\xedo Levantemos Chile V Regi\xf3n', u'id': u'279017415565385'}, u'id': u'738977189569403_739526859514436'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2015-12-18 15:00:00,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_738989562901499,"{u'paging': {u'cursors': {u'after': u'MTAyMDcyMTU3NjE0NTYwOTk=', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'787698454682988', u'name': u'Luna Arroyo Giusti'}, {u'id': u'10204019787695136', u'name': u'Romina Castro Ramos'}, {u'id': u'10207728972881421', u'name': u'Jaime Diaz'}, {u'id': u'1658184904455118', u'name': u'VeritoIsabelle Hurtado'}, {u'id': u'10152936530701313', u'name': u'Cristian Renteria'}, {u'id': u'10208267451824618', u'name': u'Cristina Maturana'}, {u'id': u'10206169199053265', u'name': u'Claudia Farias Serrano'}, {u'id': u'10207987647711690', u'name': u'Patricia Claudia Renteria Ovalle'}, {u'id': u'10206388524404517', u'name': u'Loreto Mancilla Osses'}, {u'id': u'10152769118678544', u'name': u'Lore Navas Chamorro'}, {u'id': u'10208795061339893', u'name': u'Marcela Andrea Vera Aravena'}, {u'id': u'188101114890837', u'name': u'Pedro Cubillos'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10207215761456099', u'name': u'Vero Verito'}], u'summary': {u'total_count': 18}}",Navidad 2015,{u'count': 10},photo,,,1
18,31,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek00TmpZeE9USTJNalkzTlRrMk9qRTBOVEExTWpVM09UQT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek00TURVMU9UVTVOall4TlRJMk9qRTBOVEF6T1RRM05qYz0='}}, u'data': [{u'message': u'Geniossss !!! Son adorableeds', u'from': {u'name': u'Jimena Avila', u'id': u'585778468232415'}, u'id': u'737978653002590_738055959661526'}, {u'message': u'Felicitaciones x lo k hacen', u'from': {u'name': u'Mis Ventitas Concon', u'id': u'537741166398379'}, u'id': u'737978653002590_738339539633168'}, {u'message': u'Gracias todo fue muy lindo suban las fotitos porfavor', u'from': {u'name': u'Gisela Romina Nu\xf1ez', u'id': u'10208839930340404'}, u'id': u'737978653002590_738661926267596'}], u'summary': {u'total_count': 3, u'order': u'chronological'}}",2015-12-17 18:50:16,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_737978653002590,"{u'paging': {u'cursors': {u'after': u'MTAyMDM0Mzg2NDYxNzk3ODE=', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'787698454682988', u'name': u'Luna Arroyo Giusti'}, {u'id': u'537741166398379', u'name': u'Mis Ventitas Concon'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'10207251139213835', u'name': u'Marcela Arancibia Ordenes'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10207615719210627', u'name': u'Ruth González Ferrer'}, {u'id': u'10206565700719781', u'name': u'Paola Morales Rivera'}, {u'id': u'10153601813804529', u'name': u'Barbara Balladares'}, {u'id': u'10203499306865685', u'name': u'Maria Jose Castro Aliaga'}, {u'id': u'10206111672730039', u'name': u'María Santis'}, {u'id': u'10202829372508108', u'name': u'Gabriel Matus Vega'}, {u'id': u'10207215761456099', u'name': u'Vero Verito'}, {u'id': u'10203438646179781', u'name': u'Daniela Gárate'}], u'summary': {u'total_count': 20}}","Ahora en nuestra segunda celebración de Navidad !!! 

🎄🎅🏽🎄""Feliz Navidad Jardin Guacolda"" !!!!! 🎄🎅🏽🎄",{u'count': 2},photo,,,1
19,32,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-17 15:27:18,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_737911949675927,"{u'paging': {u'cursors': {u'after': u'MTAxNTIzMzUwMjQ5MDkzNTQ=', u'before': u'MTAyMDU0MzgwMzIyNTA5ODI='}}, u'data': [{u'id': u'10205438032250982', u'name': u'Roxana Salinas Gamboa'}, {u'id': u'10205295171998303', u'name': u'Rosario Reyes Airioli'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10206388524404517', u'name': u'Loreto Mancilla Osses'}, {u'id': u'10205081027246735', u'name': u'Ju Carvajal Arrouch'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10206169199053265', u'name': u'Claudia Farias Serrano'}, {u'id': u'10207615719210627', u'name': u'Ruth González Ferrer'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10152839365230902', u'name': u'Paulina Pilar'}, {u'id': u'10209140648738573', u'name': u'Camila Enriquez Renteria'}, {u'id': u'10203438646179781', u'name': u'Daniela Gárate'}, {u'id': u'10152335024909354', u'name': u'Enrique Sánchez Martínez'}], u'summary': {u'total_count': 15}}",Gracias TNT sin tu ayuda no podríamos ser ayudantes del Viejito Pascuero 🎄🎅🏽🎄🎅🏽🎄🎅🏽🎄🎅🏽#TNTLITCARGOVIÑA #DesafioLevantemosChileVRegion #DesafioLevantemosChile #ArboldelosSueños #amisimeimporta,{u'count': 5},photo,,,1
20,33,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-17 15:00:00,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_738971136236675,"{u'paging': {u'cursors': {u'after': u'MTAyMDUwMDgwMjA3OTIzMjg=', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10201973352757644', u'name': u'Marcela Solange Campos'}, {u'id': u'10152795664434479', u'name': u'Ale Paulina'}, {u'id': u'10206388524404517', u'name': u'Loreto Mancilla Osses'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10207215761456099', u'name': u'Vero Verito'}, {u'id': u'10203499306865685', u'name': u'Maria Jose Castro Aliaga'}, {u'id': u'10205008020792328', u'name': u'Osvaldo Fernandez'}], u'summary': {u'total_count': 12}}",Navidad 2015,{u'count': 3},photo,,,1
21,36,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek0zTnpRek9UQXpNREkyTURZMU9qRTBOVEF6TWpFek1Eaz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek0zTmpNME5qY3pNRE0yT1RnNE9qRTBOVEF5T1Rjek5ETT0='}}, u'data': [{u'message': u'Que lindo siempre presentesss en todo ustedesss 👏👏👏👏💟💟💟', u'from': {u'name': u'Jimena Avila', u'id': u'585778468232415'}, u'id': u'737629643037491_737634673036988'}, {u'message': u'Grande Paula Pau Herrada M 👏👏👏👏👏', u'from': {u'name': u'Loreto Mancilla Osses', u'id': u'10206388524404517'}, u'id': u'737629643037491_737669646366824'}, {u'message': u'👏👏👏🎅🎅🎄🎄🎄🎄🎆🎆🙏🙏🙏🙏 que lindo paula !!!', u'from': {u'name': u'Yohana Baraqui Zumaran', u'id': u'10154212809559381'}, u'id': u'737629643037491_737708556362933'}, {u'message': u'Que hermoso!!! Gracias por dejarnos aportar con un granito de arena a esos exquisitos niños!!', u'from': {u'name': u'Yerka Luksic Romero', u'id': u'10208162754764205'}, u'id': u'737629643037491_737709886362800'}, {u'message': u'Los apoderados y parvularias del Jardin la Laguna les kiere agradecer enormemente por la hermosa tarde k les isieron pasar a nuestros hijos mil gracias y muchas bendiciones para ustedes', u'from': {u'name': u'Jardin la Laguna', u'id': u'1551980275129076'}, u'id': u'737629643037491_737736023026853'}, {u'message': u'Grande desafio levantemos Chile', u'from': {u'name': u'Marcela Vergara Venegas', u'id': u'845579148795622'}, u'id': u'737629643037491_737743903026065'}], u'summary': {u'total_count': 6, u'order': u'chronological'}}",2015-12-16 20:07:00,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_737629643037491,"{u'paging': {u'cursors': {u'after': u'MTAyMDYxNjkxOTkwNTMyNjU=', u'before': u'Nzg3Njk4NDU0NjgyOTg4'}}, u'data': [{u'id': u'787698454682988', u'name': u'Luna Arroyo Giusti'}, {u'id': u'10207251139213835', u'name': u'Marcela Arancibia Ordenes'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10154212809559381', u'name': u'Yohana Baraqui Zumaran'}, {u'id': u'10204089705337874', u'name': u'Macarena Lara Farias'}, {u'id': u'10204883183337454', u'name': u'Israel Alejandro Beltran Olguin'}, {u'id': u'10206388524404517', u'name': u'Loreto Mancilla Osses'}, {u'id': u'10153520665073985', u'name': u'Lorena Liz Sepulveda Perez'}, {u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10209140648738573', u'name': u'Camila Enriquez Renteria'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10152694913183905', u'name': u'María Francisca Aguirre Salgado'}, {u'id': u'10206565700719781', u'name': u'Paola Morales Rivera'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10206169199053265', u'name': u'Claudia Farias Serrano'}], u'summary': {u'total_count': 18}}","Felizzzzz Navidadddd!!! 
Jardin Familiar La Laguna !!!! 

Felices de compartir con ustedes nuestra primera Navidad !!!! 🎉🎊🎉🎊🎉🎊🎅🏽🎄🎅🏽🎄🎅🏽🎄",{u'count': 5},photo,,,1
22,37,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek0zT1RNMU5EYzJNelF3TWpReE9qRTBOVEF6TnpBeE5EYz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek0zT1RNMU5ETTJNelF3TWpRMU9qRTBOVEF6TnpBeE16Yz0='}}, u'data': [{u'message': u'Felicitaciones ...', u'from': {u'name': u'Mis Ventitas Concon', u'id': u'537741166398379'}, u'id': u'737531259713996_737935436340245'}, {u'message': u'X su gran labor', u'from': {u'name': u'Mis Ventitas Concon', u'id': u'537741166398379'}, u'id': u'737531259713996_737935476340241'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2015-12-16 14:21:47,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_737531259713996,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'NTM3NzQxMTY2Mzk4Mzc5'}}, u'data': [{u'id': u'537741166398379', u'name': u'Mis Ventitas Concon'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'10202432752735122', u'name': u'Sara Salinas Cofré'}, {u'id': u'10206056143341752', u'name': u'Vale Lopez Cristi'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 12}}","Hoy los niños del jardin ""LA LAGUNA"" de Cerro Los Placeres - Valparaiso Tendrán su celebración de  navidad 🎄🎅🏽🎄🎅🏽 🎊🎉🎊",,photo,,,1
23,38,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek0zTXpRM05EWTVOek15TXpjMU9qRTBOVEF5TWpZek9UUT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOek0zTXpRM05EWTVOek15TXpjMU9qRTBOVEF5TWpZek9UUT0='}}, u'data': [{u'message': u'☺💟👍', u'from': {u'name': u'Jimena Avila', u'id': u'585778468232415'}, u'id': u'737343036399485_737347469732375'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-12-16 00:15:46,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_737343036399485,"{u'paging': {u'cursors': {u'after': u'NTg1Nzc4NDY4MjMyNDE1', u'before': u'MjMwMjQwNjEzNzQ5NTY5'}}, u'data': [{u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10206111672730039', u'name': u'María Santis'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10204427425261934', u'name': u'Ximena Flores Villagra'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'585778468232415', u'name': u'Jimena Avila'}], u'summary': {u'total_count': 9}}",Visitando a Simon 😊🎅🏽🎄,,status,,,1
24,41,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-05 14:48:31,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_733292356804553,"{u'paging': {u'cursors': {u'after': u'MTAyMDUxMDk1ODk5NjI2MTk=', u'before': u'NTg1Nzc4NDY4MjMyNDE1'}}, u'data': [{u'id': u'585778468232415', u'name': u'Jimena Avila'}, {u'id': u'10208583558924248', u'name': u'Francisca Ibaseta Jerez'}, {u'id': u'845579148795622', u'name': u'Marcela Vergara Venegas'}, {u'id': u'10206988977467135', u'name': u'Sole Ausset'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'1565605530426969', u'name': u'Javiera Diocares'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10205109589962619', u'name': u'Karen Mylene Contreras Peralta'}], u'summary': {u'total_count': 10}}","Feliz día !!! A todos los voluntarios que nos han apoyado desde que comenzamos a estar presentes en la region !!! 

Gracias por dar siempre desde el amor y la entrega, gracias  por ser el motor de la fundación !!!",,photo,,,1
